phase,step,loss,accuracy,margin
train,2880,0.7326223850250244,0,-0.024558305740356445
train,2890,1.598459243774414,1,2.5977351665496826
train,2900,1.354011058807373,1,0.5071693062782288
train,2910,1.8730237483978271,0,-0.4549698233604431
train,2920,2.547571897506714,0,-1.191965103149414
train,2930,3.36234974861145,0,-0.6423728466033936
train,2940,0.89426589012146,0,-0.3858855366706848
train,2950,1.7693934440612793,0,-0.10619233548641205
train,2960,1.842162847518921,1,0.3828878402709961
train,2970,0.9899353981018066,1,0.9213446974754333
train,2980,2.800576686859131,0,-2.9921162128448486
train,2990,1.1864643096923828,0,-1.318557620048523
train,3000,1.8474222421646118,1,0.09622174501419067
train,3010,1.252881646156311,1,1.2963467836380005
train,3020,3.2108888626098633,0,-2.131767511367798
train,3030,1.0405727624893188,0,-0.15385866165161133
train,3040,2.3995466232299805,0,-1.739440679550171
train,3050,1.5243699550628662,0,-0.40693482756614685
train,3060,1.0324573516845703,1,0.4010569453239441
train,3070,1.3813682794570923,1,0.20591658353805542
train,3080,2.484703779220581,0,-1.7731728553771973
train,3090,1.345216989517212,1,0.2060771882534027
train,3100,2.0371739864349365,1,1.6625595092773438
train,3110,1.1306524276733398,1,0.9343185424804688
train,3120,0.3389586806297302,1,1.593693494796753
train,3130,1.7767277956008911,0,-0.7028886675834656
train,3140,1.3820834159851074,0,-0.2883446514606476
train,3150,1.2370015382766724,1,0.7586039900779724
train,3160,2.612168312072754,1,3.1292953491210938
train,3170,1.3694788217544556,1,0.37594354152679443
train,3180,1.6531013250350952,1,0.3356025516986847
train,3190,0.8114567399024963,0,-0.07488226890563965
train,3200,1.5042043924331665,1,0.40801823139190674
train,3210,2.183659076690674,0,-0.9544414281845093
train,3220,1.9278854131698608,0,-1.2889633178710938
train,3230,0.9631168842315674,0,-0.5357131958007812
train,3240,1.9582881927490234,0,-0.35305580496788025
train,3250,1.3807361125946045,0,-0.22269123792648315
train,3260,1.355354905128479,1,0.08614864945411682
train,3270,1.1300909519195557,1,0.2789054811000824
train,3280,0.9063693881034851,1,1.6434791088104248
train,3290,1.9185580015182495,1,0.286770224571228
train,3300,1.2599327564239502,0,-0.6683238744735718
train,3310,1.0746264457702637,0,-0.25497686862945557
train,3320,2.6088500022888184,0,-0.3763915002346039
train,3330,0.9819924831390381,0,-0.7902476787567139
train,3340,1.9310778379440308,1,0.1003248542547226
train,3350,0.25731828808784485,1,1.2976229190826416
train,3360,2.2370622158050537,1,0.38516712188720703
train,3370,0.6034356355667114,0,-0.19354373216629028
train,3380,0.792063295841217,0,-0.8907696604728699
train,3390,1.382325291633606,0,-1.2976126670837402
train,3400,0.9725610017776489,1,1.5982515811920166
train,3410,1.6023244857788086,0,-0.9929914474487305
train,3420,1.0829575061798096,1,1.685228943824768
train,3430,2.3055081367492676,0,-0.12542903423309326
train,3440,2.0904979705810547,1,0.5672388672828674
train,3450,9.265789031982422,0,-5.284049987792969
train,3460,1.418188214302063,1,0.2861817181110382
train,3470,0.2877380847930908,1,2.6837058067321777
train,3480,1.7060843706130981,1,0.4002878963947296
train,3490,1.3819305896759033,0,-0.23754307627677917
train,3500,1.1139473915100098,0,-0.09972602128982544
train,3510,1.6640377044677734,1,1.1901800632476807
train,3520,1.7207114696502686,1,0.08263503015041351
train,3530,1.47556471824646,0,0
train,3540,1.156852126121521,1,0.5542095303535461
train,3550,1.0394521951675415,1,0.37879571318626404
train,3560,0.5024720430374146,1,0.5639614462852478
train,3570,0.6558127403259277,0,-0.028361916542053223
train,3580,1.3484772443771362,0,-0.2713088393211365
train,3590,1.4585744142532349,1,0.8297585248947144
train,3600,1.2174102067947388,1,1.179883360862732
train,3610,1.67055344581604,0,-0.3120017945766449
train,3620,1.7177714109420776,0,-0.07904767990112305
train,3630,1.4422270059585571,0,-0.15217041969299316
train,3640,1.7421672344207764,0,-1.2798919677734375
train,3650,1.1326398849487305,0,-0.17974349856376648
train,3660,1.735212802886963,1,2.0062944889068604
train,3670,2.6013615131378174,0,-0.19678808748722076
train,3680,1.6565301418304443,0,-0.6979272365570068
train,3690,1.147979497909546,0,-0.15685316920280457
train,3700,1.356573462486267,1,0.12675964832305908
train,3710,2.137380838394165,0,-2.501519203186035
train,3720,1.7818324565887451,0,-0.2876467704772949
train,3730,0.935403048992157,1,0.08452385663986206
train,3740,1.3405338525772095,1,1.4915510416030884
train,3750,1.9171582460403442,0,-0.13748657703399658
train,3760,1.3604912757873535,1,0.4393974542617798
train,3770,1.6967768669128418,1,0.009972631931304932
train,3780,0.5109931826591492,1,1.024598479270935
train,3790,1.5097649097442627,1,2.8900394439697266
train,3800,1.825452446937561,1,0.1788501888513565
train,3810,1.4895542860031128,0,-0.3953944444656372
train,3820,1.4814064502716064,1,0.06871861219406128
train,3830,1.9700266122817993,0,-0.609315037727356
train,3840,0.5013655424118042,1,4.577636241912842
train,3850,1.1517772674560547,0,-0.0914618968963623
train,3860,0.5175017714500427,1,0.5370867252349854
train,3870,3.8865931034088135,0,-0.6616309881210327
train,3880,2.128990650177002,1,0.5610177516937256
train,3890,1.1207473278045654,1,1.746187448501587
train,3900,1.6906979084014893,0,-0.32344961166381836
train,3910,1.9858735799789429,0,-1.5851441621780396
train,3920,1.3059502840042114,1,1.8051788806915283
train,3930,1.250049352645874,1,3.7309985160827637
train,3940,0.926435112953186,1,0.29695987701416016
train,3950,0.765413224697113,1,1.1827890872955322
train,3960,1.6503779888153076,0,-0.4827934503555298
train,3970,3.320814847946167,1,0.408051073551178
train,3980,1.1322171688079834,0,-0.4780963063240051
train,3990,1.4157817363739014,1,0.21208058297634125
train,4000,0.5169103741645813,1,1.1617560386657715
train,4010,1.6852117776870728,0,-0.3426988124847412
train,4020,1.7104310989379883,0,-1.0027681589126587
train,4030,1.1194007396697998,1,1.1255481243133545
train,4040,1.1663588285446167,1,0.9207026958465576
train,4050,1.3104950189590454,0,-1.2937759160995483
train,4060,1.3129101991653442,1,1.0259835720062256
train,4070,1.3313060998916626,0,-0.44814640283584595
train,4080,1.8411381244659424,0,-0.01917959749698639
train,4090,1.7170331478118896,1,0.4123759865760803
train,4100,1.192351222038269,0,-1.0013374090194702
train,4110,1.115316390991211,1,0.2358696460723877
train,4120,0.5069336295127869,1,0.2572133243083954
train,4130,1.8751295804977417,0,-1.122312307357788
train,4140,3.0357863903045654,0,-0.8890211582183838
train,4150,1.441372036933899,1,1.7596429586410522
train,4160,1.3132033348083496,1,0.1454504430294037
train,4170,0.7782576084136963,1,0.7387087345123291
train,4180,1.354767084121704,1,1.9302513599395752
train,4190,1.1252307891845703,0,-0.6796591877937317
train,4200,1.2542535066604614,0,-1.1507799625396729
train,4210,1.0477155447006226,1,0.5274335145950317
train,4220,1.2236303091049194,1,0.2166876494884491
train,4230,1.9580177068710327,0,-0.9550877809524536
train,4240,1.0601680278778076,1,1.0702091455459595
train,4250,1.3211010694503784,1,1.223481297492981
train,4260,1.464903712272644,1,1.7249093055725098
train,4270,0.49155810475349426,1,1.1170966625213623
train,4280,0.15842588245868683,1,0.9297449588775635
train,4290,1.6048941612243652,0,-0.4549705982208252
train,4300,1.4676790237426758,1,0.17421483993530273
train,4310,1.1122568845748901,1,0.9766348600387573
train,4320,2.0720269680023193,1,0.40751177072525024
train,4330,0.9787914156913757,1,3.708868980407715
train,4340,2.1957364082336426,0,-1.0544992685317993
train,4350,1.8172261714935303,0,-1.1223801374435425
train,4360,1.8205641508102417,0,-0.4843655824661255
train,4370,1.0618640184402466,1,0.772456705570221
train,4380,0.0945044532418251,1,4.921248912811279
train,4390,1.8052411079406738,0,-1.8731443881988525
train,4400,1.3806571960449219,0,-0.19950231909751892
train,4410,0.9888587594032288,1,0.023785114288330078
train,4420,1.1877081394195557,0,-1.3704328536987305
train,4430,1.8625718355178833,0,-0.6282646656036377
train,4440,1.8073668479919434,0,-0.7756345272064209
train,4450,0.6726909875869751,0,-0.4628772437572479
train,4460,1.2013810873031616,0,-0.1379777193069458
train,4470,1.4153450727462769,0,-0.5981577038764954
train,4480,1.4909712076187134,0,-0.5908017158508301
train,4490,1.2775074243545532,0,-0.04988548159599304
train,4500,3.927067756652832,0,-2.7300283908843994
train,4510,1.3733941316604614,1,0.14193585515022278
train,4520,0.7323716282844543,1,2.4541497230529785
train,4530,1.634511947631836,0,-1.1748929023742676
train,4540,1.003782033920288,0,-0.061411261558532715
train,4550,1.5585978031158447,0,-0.06670892238616943
train,4560,1.3131437301635742,1,0.3286607563495636
train,4570,0.9782330989837646,1,0.3980286717414856
train,4580,1.9255578517913818,0,-0.6217658519744873
train,4590,0.9500548243522644,1,1.3663384914398193
train,4600,1.805680751800537,0,-1.896942377090454
train,4610,1.0954089164733887,1,0.2796871066093445
train,4620,4.2683491706848145,0,-3.069087505340576
train,4630,1.379471778869629,1,0.5972397327423096
train,4640,1.6652358770370483,0,-1.9152557849884033
train,4650,1.3196364641189575,1,0.8778252601623535
train,4660,0.7351911664009094,1,0.4336227774620056
train,4670,1.324812650680542,0,-0.2947329878807068
train,4680,1.9726730585098267,0,-0.8577149510383606
train,4690,1.379071831703186,1,0.5902259945869446
train,4700,1.5449155569076538,0,-0.2196381688117981
train,4710,1.0049030780792236,1,0.12066519260406494
train,4720,0.5986824035644531,1,1.0117204189300537
train,4730,1.3492094278335571,1,0.5926945805549622
train,4740,1.7155779600143433,1,0.4881955683231354
train,4750,1.0242024660110474,1,0.8811451196670532
train,4760,1.1571238040924072,1,0.6940940618515015
train,4770,1.7791950702667236,0,-2.3527214527130127
train,4780,1.6129294633865356,1,0.008891165256500244
train,4790,2.374737501144409,0,-0.8171674609184265
train,4800,1.5980823040008545,0,-0.44536614418029785
train,4810,1.0378941297531128,0,-0.10204756259918213
train,4820,1.1321371793746948,1,0.07899028062820435
train,4830,1.8755375146865845,1,0.3419145941734314
train,4840,3.598900079727173,0,-1.9638056755065918
train,4850,2.5191848278045654,0,-0.7402486205101013
train,4860,0.639696478843689,0,-0.2807665169239044
train,4870,1.8651593923568726,0,-0.3985500931739807
train,4880,1.9190688133239746,0,-0.24467036128044128
train,4890,1.268310785293579,1,0.5757044553756714
train,4900,1.1030683517456055,0,-0.08216559886932373
train,4910,1.357596516609192,0,-0.09552827477455139
train,4920,1.5027035474777222,0,-0.1755496859550476
train,4930,1.0632750988006592,1,0.27488973736763
train,4940,2.7328391075134277,0,-0.82928866147995
train,4950,0.9846638441085815,1,0.17986202239990234
train,4960,1.572731852531433,0,-0.058522313833236694
train,4970,1.6737109422683716,0,-0.5982868671417236
train,4980,0.830784261226654,1,0.5275008678436279
train,4990,0.8818452954292297,1,1.877702236175537
train,5000,1.8181229829788208,0,-0.7226244807243347
train,5010,2.1069693565368652,0,-0.1328679472208023
train,5020,1.2285772562026978,1,0.4997561573982239
train,5030,1.4639689922332764,1,0.2590219974517822
train,5040,0.794799268245697,0,-0.3381441831588745
train,5050,0.3851892054080963,1,2.2247374057769775
train,5060,1.5342200994491577,1,0.5545002818107605
train,5070,1.5687955617904663,0,-0.0986829400062561
train,5080,2.7370567321777344,0,-0.9067003130912781
train,5090,2.370656967163086,0,-1.049466848373413
train,5100,0.8434725999832153,1,0.9292398691177368
train,5110,0.680890679359436,1,4.484126091003418
train,5120,2.1832046508789062,0,-0.42233625054359436
train,5130,1.3618474006652832,1,0.21996933221817017
train,5140,2.0104079246520996,0,-1.8875668048858643
train,5150,1.4451884031295776,1,0.8821700215339661
train,5160,1.3304638862609863,0,-0.6881263256072998
train,5170,0.8211793303489685,1,1.1105948686599731
train,5180,1.1718770265579224,1,0.21615475416183472
train,5190,2.2496912479400635,0,-0.22958782315254211
train,5200,1.0240609645843506,1,0.08630621433258057
train,5210,2.0842714309692383,0,-0.2906584143638611
train,5220,1.0906399488449097,1,0.8067041635513306
train,5230,1.6679654121398926,0,-0.2764483094215393
train,5240,1.1761481761932373,1,1.9952152967453003
train,5250,1.5132431983947754,0,-2.966076374053955
train,5260,1.015103816986084,1,0.26062291860580444
train,5270,0.7297729849815369,1,0.39202070236206055
train,5280,1.0712394714355469,1,0.5716922283172607
train,5290,0.1911068856716156,1,3.3000035285949707
train,5300,0.822690486907959,1,0.0183488130569458
train,5310,1.8932230472564697,0,-0.7202320694923401
train,5320,0.38431015610694885,1,1.2322051525115967
train,5330,1.3064193725585938,1,0.17009010910987854
train,5340,1.8002936840057373,0,-0.5263758897781372
train,5350,1.5973397493362427,0,-0.2737995982170105
train,5360,1.5999221801757812,1,0.2080683708190918
train,5370,1.1352967023849487,0,-0.8039498329162598
train,5380,1.095075249671936,0,-1.8709204196929932
train,5390,1.4626296758651733,1,0.447678804397583
train,5400,0.5302311182022095,1,0.5053665041923523
train,5410,1.2003880739212036,1,0.061384350061416626
train,5420,1.6932414770126343,1,0.3388078212738037
train,5430,1.4827672243118286,1,0.22985993325710297
train,5440,1.5784233808517456,1,0.139280304312706
train,5450,1.5279980897903442,1,0.1280820667743683
train,5460,1.0953940153121948,1,0.45784062147140503
train,5470,2.626373767852783,0,-0.412310391664505
train,5480,1.8099368810653687,0,-0.04525662958621979
train,5490,2.184720039367676,0,-1.2068228721618652
train,5500,0.9153816103935242,1,0.6113965511322021
train,5510,1.85213303565979,0,-0.07764026522636414
train,5520,0.8298777341842651,1,1.1446001529693604
train,5530,1.0244258642196655,1,0.7614901661872864
train,5540,1.880436897277832,0,-0.822284460067749
train,5550,1.3763772249221802,1,0.9904415607452393
train,5560,1.7224515676498413,0,-1.1980408430099487
train,5570,1.6954319477081299,1,0.2203221470117569
train,5580,1.7120357751846313,1,0.15901100635528564
train,5590,1.2802141904830933,1,0.8713728785514832
